SALE TYPE,SOLD DATE,PROPERTY TYPE,ADDRESS,CITY,STATE OR PROVINCE,ZIP OR POSTAL CODE,PRICE,BEDS,BATHS,LOCATION,SQUARE FEET,LOT SIZE,YEAR BUILT,DAYS ON MARKET,$/SQUARE FEET,HOA/MONTH,STATUS,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,MLS#,FAVORITE,INTERESTED,LATITUDE,LONGITUDE
MLS Listing,,Single Family Residential,3 Starmount Farms Ct,Greensboro,NC,27408,549000,4,3.5,Starmount Farms,,,1988,7,,,Active,,,http://www.redfin.com/NC/Greensboro/3-Starmount-Farms-Ct-27408/home/94643292,Triad MLS,927375,N,Y,36.0915484,-79.8383622
MLS Listing,,Single Family Residential,9709 Corktree Ct,Wake Forest,NC,27587-4144,335000,5,3.5,Shearon Farms,2578,19602,2005,7,130,35,Active,May-4-2019 01:00 PM,May-4-2019 03:00 PM,http://www.redfin.com/NC/Wake-Forest/9709-Corktree-Ct-27587/home/41283571,TMLS,2250588,N,Y,35.9114808,-78.5428155
MLS Listing,,Condo/Co-op,2201 Tallon Hall Ct #106,Raleigh,NC,27607,449000,3,2.5,Wake,1648,,2004,7,272,264,Active,,,http://www.redfin.com/NC/Raleigh/2201-Tallon-Hall-Ct-27607/unit-106/home/41295657,TMLS,2250587,N,Y,35.7949939,-78.6627899
MLS Listing,,Single Family Residential,1413 Monkwood Pl,Raleigh,NC,27603,410000,3,2.5,Greenbrook Farms,2645,56192,1993,7,155,,Active,,,http://www.redfin.com/NC/Raleigh/1413-Monkwood-Pl-27603/home/41184888,TMLS,2250583,N,Y,35.7057208,-78.6883345
MLS Listing,,Single Family Residential,327 Oxfordshire Ln,Chapel Hill,NC,27517,659000,5,4.5,Southpoint Manor,5604,13068,2005,7,118,82,Active,,,http://www.redfin.com/NC/Chapel-Hill/327-Oxfordshire-Ln-27517/home/43604274,TMLS,2250582,N,Y,35.895603,-78.975695
MLS Listing,,Single Family Residential,1905 Norwich Dr,Greensboro,NC,27410,234900,4,2.0,Friendly Lakes,,,1973,7,,,Active,May-4-2019 02:00 PM,May-4-2019 04:00 PM,http://www.redfin.com/NC/Greensboro/1905-Norwich-Dr-27410/home/94647843,Triad MLS,929736,N,Y,36.1191939,-79.890647
MLS Listing,,Single Family Residential,709 Bonhurst Dr,Holly Springs,NC,27540,319900,4,2.5,Woodlands at Oakhall,2504,9583,1995,7,128,30,Active,May-4-2019 02:00 PM,May-4-2019 04:00 PM,http://www.redfin.com/NC/Holly-Springs/709-Bonhurst-Dr-27540/home/41208367,TMLS,2250578,N,Y,35.6638359,-78.8380284
MLS Listing,,Single Family Residential,2929 Oberry St,Raleigh,NC,27607,650000,3,3.5,Wake,2409,21780,1950,7,270,,Active,,,http://www.redfin.com/NC/Raleigh/2929-Oberry-St-27607/home/41090404,TMLS,2250576,N,Y,35.7994709,-78.675588
MLS Listing,,Single Family Residential,9229 Shallcross Way,Raleigh,NC,27617,325000,4,2.5,Pemberton,1953,7405,2000,7,166,,Active,,,http://www.redfin.com/NC/Raleigh/9229-Shallcross-Way-27617/home/41245038,TMLS,2250571,N,Y,35.9057506,-78.7323573
MLS Listing,,Single Family Residential,2801 Singletary Lake Cv,Apex,NC,27502,519000,5,4.0,Bella Casa,3512,9583,2016,7,148,67,Active,,,http://www.redfin.com/NC/Apex/2801-Singletary-Lake-Cv-27502/home/105503195,TMLS,2250569,N,Y,35.7060724,-78.9155427
MLS Listing,,Single Family Residential,2209 Alexander Rd,Raleigh,NC,27608-1644,650000,3,2.0,Anderson Heights,2052,7405,1920,7,317,,Active,,,http://www.redfin.com/NC/Raleigh/2209-Alexander-Rd-27608/home/41111096,TMLS,2250568,N,Y,35.8082661,-78.6426885
MLS Listing,,Single Family Residential,7500 Hasentree Club Dr,Wake Forest,NC,27587,1499000,5,7.0,Hasentree,8680,40946,2007,7,173,238,Active,,,http://www.redfin.com/NC/Wake-Forest/7500-Hasentree-Club-Dr-27587/home/41312035,TMLS,2250565,N,Y,35.9909661,-78.5944496
MLS Listing,,Single Family Residential,8408 Bells Lake Rd,Apex,NC,27539-8807,355000,3,2.5,Wake,2648,30927,1989,7,134,,Active,,,http://www.redfin.com/NC/Apex/8408-Bells-Lake-Rd-27539/home/41190177,TMLS,2250564,N,Y,35.6628375,-78.7460046
MLS Listing,,Single Family Residential,4940 Kingpost Dr,Fuquay Varina,NC,27526-8673,1150000,4,5.0,Sunset Lake,5055,48787,2000,7,227,90,Active,,,http://www.redfin.com/NC/Fuquay-Varina/4940-Kingpost-Dr-27526/home/41252759,TMLS,2250563,N,Y,35.642481,-78.7911383
MLS Listing,,Single Family Residential,1321 English Cottage Ln,Cary,NC,27518,450000,4,2.5,Renaissance at Regency,2776,4791,2011,7,162,260,Active,,,http://www.redfin.com/NC/Cary/1321-English-Cottage-Ln-27518/home/41361600,TMLS,2250560,N,Y,35.7259202,-78.8076558
MLS Listing,,Single Family Residential,9108 Kettner Ct,Raleigh,NC,27615,490000,4,3.0,Wentworth Park,3104,16552,1996,7,158,26,Active,,,http://www.redfin.com/NC/Raleigh/9108-Kettner-Ct-27615/home/41194071,TMLS,2250559,N,Y,35.9053917,-78.667464
MLS Listing,,Single Family Residential,104 Corbin Hill Cir,Chapel Hill,NC,27514,429000,4,2.5,Birch Meadows,2630,10018,1994,7,163,6,Active,,,http://www.redfin.com/NC/Chapel-Hill/104-Corbin-Hill-Cir-27514/home/44424294,TMLS,2250558,N,Y,35.9518471,-79.0176659
MLS Listing,,Single Family Residential,1013 Yellow Birch Dr,Cary,NC,27519,505000,4,3.5,Amberly,3121,4356,2012,7,162,90,Active,,,http://www.redfin.com/NC/Cary/1013-Yellow-Birch-Rd-27519/home/41362088,TMLS,2250556,N,Y,35.8282426,-78.90617
MLS Listing,,Condo/Co-op,411 W Washington St #305,Greensboro,NC,27401,124000,1,1.0,West Washington,,,2006,7,,150,Active,,,http://www.redfin.com/NC/Greensboro/411-W-Washington-St-27401/unit-305/home/108624192,Triad MLS,929419,N,Y,36.0700982,-79.7948517
MLS Listing,,Single Family Residential,8903 N Roxboro Rd,Bahama,NC,27503,225000,3,1.0,Durham,1647,179031,1958,7,137,,Active,May-4-2019 01:00 PM,May-4-2019 03:00 PM,http://www.redfin.com/NC/Bahama/8903-N-Roxboro-St-27503/home/43583526,TMLS,2250553,N,Y,36.156379,-78.9069216
MLS Listing,,Single Family Residential,6423 Whitt Rd,Durham,NC,27712,199900,3,2.0,North Park,1401,36154,1971,7,143,,Active,,,http://www.redfin.com/NC/Durham/6423-Whitt-Rd-27712/home/43580892,TMLS,2250551,N,Y,36.1220325,-78.9256198
MLS Listing,,Condo/Co-op,1535 Caraleigh Mills Ct #104,Raleigh,NC,27603,400000,2,2.0,Caraleigh Mills,1426,,1892,7,281,375,Active,,,http://www.redfin.com/NC/Raleigh/1535-Caraleigh-Mills-Ct-27603/unit-104/home/41284365,TMLS,2250550,N,Y,35.7595884,-78.6533628
MLS Listing,,Condo/Co-op,411 W Washington St #205,Greensboro,NC,27401,119000,1,1.0,West Washington,,,2006,7,,150,Active,,,http://www.redfin.com/NC/Greensboro/411-W-Washington-St-27401/unit-205/home/94577484,Triad MLS,927481,N,Y,36.0700982,-79.7948517
MLS Listing,,Single Family Residential,832 Briana Dr,Durham,NC,27712,269000,3,3.0,Madison Glen,2143,7143,2014,7,126,40,Active,May-4-2019 02:00 PM,May-4-2019 04:00 PM,http://www.redfin.com/NC/Durham/832-Briana-Dr-27712/home/43611177,TMLS,2250549,N,Y,36.0943081,-78.9188128
MLS Listing,,Single Family Residential,6416 Mary Lee Way,High Point,NC,27265,249900,4,3.0,Delmar,,,2006,8,,44,Active,,,http://www.redfin.com/NC/High-Point/6416-Mary-Lee-Way-27265/home/94979771,Triad MLS,927782,N,Y,36.0052882,-80.0502397
MLS Listing,,Single Family Residential,4514 Jessup Grove Rd,Greensboro,NC,27410,350000,4,2.5,Carlson Farms,,,1967,8,,,Active,,,http://www.redfin.com/NC/Greensboro/4514-Jessup-Grove-Rd-27410/home/94681772,Triad MLS,926999,N,Y,36.1414742,-79.8888539
MLS Listing,,Single Family Residential,8207 Birchdale Dr,Greensboro,NC,27455,192500,3,2.0,Oak Grove Forest,,,1978,8,,,Active,,,http://www.redfin.com/NC/Greensboro/8207-Birchdale-Dr-27455/home/94670702,Triad MLS,929521,N,Y,36.2275077,-79.7776381
MLS Listing,,Single Family Residential,1910 Kelly Glen Dr,Apex,NC,27502,292000,3,2.5,Kelly Glen,1981,13503,1997,8,147,23,Active,May-5-2019 02:00 PM,May-5-2019 04:00 PM,http://www.redfin.com/NC/Apex/1910-Kelly-Glen-Dr-27502/home/41216620,TMLS,2250544,N,Y,35.7256973,-78.8897673
MLS Listing,,Single Family Residential,504 Cameron Glen Dr,Apex,NC,27502,385000,3,2.5,Cameron Park,2218,8276,1999,8,174,30,Active,,,http://www.redfin.com/NC/Apex/504-Cameron-Glen-Dr-27502/home/41235726,TMLS,2250541,N,Y,35.7334488,-78.8721236
MLS Listing,,Single Family Residential,3929 Glenlake Garden Dr,Raleigh,NC,27612,550000,5,4.5,Glenlake Gardens,2886,4791,2013,8,191,210,Active,,,http://www.redfin.com/NC/Raleigh/3929-Glenlake-Garden-Dr-27612/home/59277507,TMLS,2250540,N,Y,35.8326934,-78.6925435
MLS Listing,,Single Family Residential,2500 Belden Pl,Raleigh,NC,27614,539900,5,4.5,Bedford at Falls River,3725,10454,2005,8,145,64,Active,,,http://www.redfin.com/NC/Raleigh/2500-Belden-Pl-27614/home/41272834,TMLS,2250538,N,Y,35.9286289,-78.5673938
MLS Listing,,Single Family Residential,2908 Sandia Dr,Raleigh,NC,27607,650000,4,3.5,Starview,2200,20037,1974,8,295,,Active,May-5-2019 02:00 PM,May-5-2019 04:00 PM,http://www.redfin.com/NC/Raleigh/2908-Sandia-Dr-27607/home/41071686,TMLS,2250532,N,Y,35.820676,-78.6815997
MLS Listing,,Townhouse,1315 Catch Fly Ln,Durham,NC,27713-2553,349900,3,2.5,Durham,2055,2744,2016,8,170,126,Active,May-5-2019 02:00 PM,May-5-2019 04:00 PM,http://www.redfin.com/NC/Durham/1315-Catch-Fly-Ln-27713/home/101743455,TMLS,2250531,N,Y,35.9040997,-78.9137934
MLS Listing,,Single Family Residential,2615 Sarah Ave,Durham,NC,27707,379900,4,2.0,Tuscaloosa,1518,7405,1984,8,250,,Active,,,http://www.redfin.com/NC/Durham/2615-Sarah-Ave-27707/home/43523098,TMLS,2250530,N,Y,35.9773799,-78.9318989
MLS Listing,,Single Family Residential,3032 Kilarney Ridge Loop,Cary,NC,27511,449900,5,3.0,Kilarney Pointe,3476,6534,2006,8,129,63,Active,,,http://www.redfin.com/NC/Cary/3032-Kilarney-Ridge-Loop-27511/home/41305775,TMLS,2250529,N,Y,35.758504,-78.8240626
MLS Listing,,Single Family Residential,103 Magnolia Ln,Archdale,NC,27263,319900,3,2.5,Bradford Downs,,,2007,8,,,Active,,,http://www.redfin.com/NC/Archdale/103-Magnolia-Ln-27263/home/94788998,Triad MLS,929733,N,Y,35.9023941,-79.9393127
MLS Listing,,Single Family Residential,4312 Brookshire Rd,Durham,NC,27707,599000,4,3.5,Marydell Estates,3632,21387,1987,8,165,,Active,,,http://www.redfin.com/NC/Durham/4312-Brookshire-Rd-27707/home/43594585,TMLS,2250528,N,Y,35.9337114,-78.9690141
MLS Listing,,Single Family Residential,1519 Meadow Rd,Eden,NC,27288,39900,2,1.0,Draper Development,,,1946,8,,,Active,,,http://www.redfin.com/NC/Eden/1519-E-Meadow-Rd-27288/home/72194248,Triad MLS,929728,N,Y,36.5210286,-79.6950007
MLS Listing,,Single Family Residential,1442 Legend Oaks Dr #42,Chapel Hill,NC,27517,570000,4,4.0,Legend Oaks,2740,40075,2019,8,208,46,Active,,,http://www.redfin.com/NC/Chapel-Hill/1442-Legend-Oaks-Dr-27517/unit-42/home/163610880,TMLS,2250517,N,Y,35.841477,-79.06793
MLS Listing,,Townhouse,301 Misty Waters Ln,Jamestown,NC,27282,189900,3,3.0,River Walk West,,,2000,8,,140,Active,,,http://www.redfin.com/NC/Jamestown/301-Misty-Waters-Ln-27282/home/94722776,Triad MLS,929723,N,Y,35.9861305,-79.9402779
MLS Listing,,Single Family Residential,103 Joterrel Ct,Clayton,NC,27520,289700,4,3.5,Johnston,2474,8712,2019,8,117,33,Active,,,http://www.redfin.com/NC/Cleveland/103-Joterrel-Ct-27520/home/163608048,TMLS,2250515,N,Y,35.563826,-78.495491
MLS Listing,,Single Family Residential,218 N Williams St,Henderson,NC,27536,65000,5,2.0,Vance,3513,9147,1950,8,19,,Active,,,http://www.redfin.com/NC/Kittrell/218-S-William-St-27544/home/65387533,TMLS,2250514,N,Y,36.327531,-78.400437
MLS Listing,,Single Family Residential,2719 Van Dyke Ave,Raleigh,NC,27607,799000,4,3.0,Forest Hills,3031,8712,1940,8,264,,Active,May-4-2019 02:00 PM,May-4-2019 04:00 PM,http://www.redfin.com/NC/Raleigh/2719-Van-Dyke-Ave-27607/home/41096365,TMLS,2250510,N,Y,35.7948945,-78.6715293
MLS Listing,,Single Family Residential,6004 Volant Dr,Raleigh,NC,27609,315000,3,2.0,North Ridge Villas Homes,1825,6534,1985,8,173,84,Active,,,http://www.redfin.com/NC/Raleigh/6004-Volant-Dr-27609/home/41157956,TMLS,2250512,N,Y,35.8642753,-78.6167652
MLS Listing,,Single Family Residential,1001 Monmouth Ave,Durham,NC,27701,379000,2,1.5,Trinity Park,1460,8015,1918,8,260,,Active,,,http://www.redfin.com/NC/Durham/1001-Monmouth-Ave-27701/home/43520599,TMLS,2250508,N,Y,36.0064341,-78.9084688
MLS Listing,,Single Family Residential,3629 Fairstone Rd #376,Wake Forest,NC,27587,332560,4,3.0,Stonegate,2649,8712,2019,8,126,55,Active,,,http://www.redfin.com/NC/Wake-Forest/3629-Fairstone-Rd-27587/unit-376/home/164218924,TMLS,2250507,N,Y,35.9056894,-78.5087046
MLS Listing,,Single Family Residential,2908 Landon Oaks Ct,New Hill,NC,27562,365990,4,2.5,Wake,2718,7666,2019,8,135,65,Active,,,http://www.redfin.com/NC/New-Hill/2908-Landon-Ridge-Dr-27562/home/113050826,TMLS,2250503,N,Y,35.6798311,-78.9459937
MLS Listing,,Single Family Residential,227 Rothes Ct #288,Clayton,NC,27527,297900,4,3.5,The Vistas,2945,11107,2019,8,101,60,Active,,,http://www.redfin.com/NC/Wilders/227-Rothes-Ct-27527/unit-288/home/163602021,TMLS,2250502,N,Y,35.6265,-78.3988
MLS Listing,,Single Family Residential,1116 Hargrove St,Henderson,NC,27536,145000,3,2.0,Park Place,1625,9583,1956,8,89,,Active,,,http://www.redfin.com/NC/Henderson/1116-Hargrove-St-27536/home/44516511,TMLS,2250501,N,Y,36.324993,-78.417111
MLS Listing,,Single Family Residential,2020 Hillandale Rd,Durham,NC,27705,192000,3,2.0,Durham,1690,19166,1961,8,114,,Active,,,http://www.redfin.com/NC/Durham/2020-Hillandale-Rd-27705/home/43537510,TMLS,2250500,N,Y,36.0362692,-78.9351443
MLS Listing,,Single Family Residential,125 Mantle Dr,Clayton,NC,27527,319900,4,2.5,Riverwood Athletic Club,3004,12196,2006,8,106,66,Active,,,http://www.redfin.com/NC/Clayton/125-Mantle-Dr-27527/home/43741473,TMLS,2250497,N,Y,35.6908377,-78.4308069
MLS Listing,,Single Family Residential,43 Torchie Dr,Selma,NC,27576,267900,3,3.0,Johnston,2195,19166,2016,8,122,18,Active,,,http://www.redfin.com/NC/Selma/43-Torchie-Dr-27576/home/104003144,TMLS,2250499,N,Y,35.673523,-78.3031857
MLS Listing,,Single Family Residential,264 Revmont Dr,Pittsboro,NC,27312-6772,649900,4,4.0,Pollander,4189,274863,2017,8,155,29,Active,,,http://www.redfin.com/NC/Pittsboro/264-Revmont-Dr-27312/unit-16/home/44545527,TMLS,2250495,N,Y,35.780026,-79.202448
MLS Listing,,Single Family Residential,1304 Bent Willow Dr,Durham,NC,27704,219990,3,2.5,Durham,1440,5575,2019,8,153,40,Active,,,http://www.redfin.com/NC/Durham/1304-Weeping-Willow-Dr-27704/home/161024939,TMLS,2250494,N,Y,36.0359,-78.8935
MLS Listing,,Single Family Residential,117 Joterrel Ct,Clayton,NC,27520,253700,4,2.5,Johnston,1834,7405,2019,8,138,33,Active,,,http://www.redfin.com/NC/Cleveland/117-Joterrel-Ct-27520/home/163600413,TMLS,2250491,N,Y,35.563944,-78.495501
MLS Listing,,Single Family Residential,140 Amber Acorn Ave,Raleigh,NC,27603,372985,5,3.5,Wake,3763,5662,2019,8,99,95,Active,,,http://www.redfin.com/NC/Garner/140-Amber-Acorn-Ave-27603/home/148750341,TMLS,2250489,N,Y,35.7004,-78.6618
MLS Listing,,Single Family Residential,3807 Abbeywood Dr,Jamestown,NC,27282,164900,3,2.0,Nottingham,,,1997,8,,20,Active,,,http://www.redfin.com/NC/Jamestown/3807-Abbeywood-Dr-27282/home/94729689,Triad MLS,929695,N,Y,36.0280746,-79.9566944
MLS Listing,,Single Family Residential,3700 Horton Hill Dr,New Hill,NC,27562,375000,4,3.0,Wake,2718,7187,2019,8,138,65,Active,,,http://www.redfin.com/NC/Unknown/3700-Horton-Rd-27562/home/147306869,TMLS,2250486,N,Y,35.6777,-78.9464
MLS Listing,,Single Family Residential,27 Mcdowell Pkwy,Clayton,NC,27520,194900,3,2.5,Parkview,1424,3484,2017,8,137,99,Active,May-4-2019 02:00 PM,May-4-2019 04:00 PM,http://www.redfin.com/NC/Clayton/27-McDowell-Pkwy-27520/home/124622185,TMLS,2250479,N,Y,35.6633955,-78.4650119
MLS Listing,,Single Family Residential,104 Annruston Dr,Reidsville,NC,27320,189900,3,2.0,Ann Ruston Park,,,1955,8,,,Active,,,http://www.redfin.com/NC/Reidsville/104-Ann-Ruston-Dr-27320/home/94760462,Triad MLS,929689,N,Y,36.3513296,-79.6732113
MLS Listing,,Single Family Residential,621 Lakemont Dr,Clayton,NC,27520,257190,4,2.5,Bristol,2010,6098,2019,8,128,36,Active,,,http://www.redfin.com/NC/Clayton/621-Lakemont-Dr-27520/home/163596621,TMLS,2250477,N,Y,35.6370101,-78.459436
MLS Listing,,Single Family Residential,2104 Rainy Lake St,Wake Forest,NC,27587,357000,4,3.0,Stonegate,2927,10454,2014,8,122,55,Active,,,http://www.redfin.com/NC/Wake-Forest/2104-Rainy-Lake-St-27587/home/44541201,TMLS,2250474,N,Y,35.9145887,-78.5118845
MLS Listing,,Single Family Residential,127 Amber Acorn Ave,Raleigh,NC,27603,381977,5,3.0,Wake,3571,7579,2019,8,107,95,Active,,,http://www.redfin.com/NC/Garner/127-Amber-Acorn-Ave-27603/home/148577162,TMLS,2250473,N,Y,35.7004,-78.6618
MLS Listing,,Single Family Residential,9728 Dansington Ct,Raleigh,NC,27615,309900,3,2.0,Windsor Forest,1741,14374,1989,8,178,15,Active,May-4-2019 04:00 PM,May-4-2019 06:00 PM,http://www.redfin.com/NC/Raleigh/9728-Dansington-Ct-27615/home/41336562,TMLS,2250472,N,Y,35.89997,-78.57725
MLS Listing,,Single Family Residential,2207 Whitman Rd,Raleigh,NC,27607-6648,1115000,5,5.5,Coley Forest,4248,17859,1956,8,262,,Active,,,http://www.redfin.com/NC/Raleigh/2207-Whitman-Rd-27607/home/41077025,TMLS,2250470,N,Y,35.8193375,-78.6719398
MLS Listing,,Single Family Residential,809 Journeys Rest Ln #16,Cary,NC,27519,1249900,3,3.5,Chatham,3733,17467,2019,8,335,600,Active,,,http://www.redfin.com/NC/Cary/1105-Walnut-St-27511/unit-16/home/163595021,TMLS,2250469,N,Y,35.7735441,-78.7591239
MLS Listing,,Single Family Residential,7605 Summer Pines Way,Wake Forest,NC,27587,685000,5,3.5,The Groves,4698,30056,2013,8,146,233,Active,,,http://www.redfin.com/NC/Wake-Forest/7605-Summer-Pines-Way-27587/home/49783952,TMLS,2250468,N,Y,35.9891174,-78.6136947
MLS Listing,,Single Family Residential,124 Ashland Hill Dr,Holly Springs,NC,27540,389990,3,2.5,Wake,2699,13068,2019,8,144,66,Active,,,http://www.redfin.com/NC/Holly-Springs/124-Ashland-Hill-Dr-27540/home/160564789,TMLS,2250467,N,Y,35.6222,-78.8782
MLS Listing,,Single Family Residential,7201 Ledford Grove Ln Lot 669,Wake Forest,NC,27587,599500,4,3.5,Hasentree,4110,21213,2019,8,146,233,Active,,,http://www.redfin.com/NC/Wake-Forest/7201-Ledford-Grove-Ln-27587/unit-669/home/163594292,TMLS,2250466,N,Y,35.9877128,-78.6120432
MLS Listing,,Single Family Residential,909 Wildflower Ridge Rd,Wake Forest,NC,27587-4795,355000,4,3.5,Traditions at Heritage,3036,5140,2015,8,117,79,Active,May-2-2019 08:00 AM,May-2-2019 08:00 PM,http://www.redfin.com/NC/Wake-Forest/909-Wildflower-Ridge-Rd-27587/home/59281237,TMLS,2250463,N,Y,35.9797765,-78.4922387
MLS Listing,,Single Family Residential,3736 Jordan Shires Dr,New Hill,NC,27562,450000,4,3.5,Wake,3765,11717,2019,8,120,65,Active,,,http://www.redfin.com/NC/New-Hill/3736-Jordan-Shires-Dr-27562/home/160713479,TMLS,2250462,N,Y,35.6809109,-78.952373
MLS Listing,,Single Family Residential,509 Franklin St,Zebulon,NC,27597,875000,5,6.0,Wake,5853,85813,2003,8,149,,Active,,,http://www.redfin.com/NC/Zebulon/509-W-Franklin-St-27597/home/41272787,TMLS,2250458,N,Y,35.823737,-78.3223889
MLS Listing,,Single Family Residential,114 Del Rio Dr,Cary,NC,27519-5139,343000,4,2.5,Devereaux,2056,10454,1996,8,167,60,Active,May-2-2019 08:00 AM,May-2-2019 08:00 PM,http://www.redfin.com/NC/Cary/114-Del-Rio-Dr-27519/home/41218428,TMLS,2250461,N,Y,35.7664657,-78.8661974
MLS Listing,,Single Family Residential,3732 Jordan Shires Dr,New Hill,NC,27562,399990,4,2.5,Wake,3010,11717,2019,8,133,65,Active,,,http://www.redfin.com/NC/New-Hill/3732-Jordan-Shires-Dr-27562/home/160713925,TMLS,2250460,N,Y,35.6809109,-78.952373
MLS Listing,,Single Family Residential,8209 Harps Mill Rd,Raleigh,NC,27615,450000,3,3.0,North Ridge,3232,20908,1989,8,139,,Active,,,http://www.redfin.com/NC/Raleigh/8209-Harps-Mill-Rd-27615/home/41163186,TMLS,2250457,N,Y,35.8927208,-78.6064422
MLS Listing,,Single Family Residential,909 Lindsey St,Reidsville,NC,27320,44900,2,1.0,,,,1921,8,,,Active,,,http://www.redfin.com/NC/Reidsville/909-Lindsey-St-27320/home/72206056,Triad MLS,929149,N,Y,36.3583834,-79.6777713
MLS Listing,,Single Family Residential,3728 Jordan Shires Dr,New Hill,NC,27562,419990,4,2.5,Wake,3220,11761,2018,8,130,65,Active,,,http://www.redfin.com/NC/New-Hill/3728-Jordan-Shires-Dr-27562/home/160684856,TMLS,2250454,N,Y,35.6809109,-78.952373
MLS Listing,,Single Family Residential,315 1/2 Grand Ave,Raleigh,NC,27606,449900,4,2.5,Westover,2515,6098,2019,8,179,,Active,,,http://www.redfin.com/NC/Raleigh/107-1-2-Grand-Ave-27606/home/163591550,TMLS,2250453,N,Y,35.7916678,-78.7150256
MLS Listing,,Single Family Residential,628 Bass Lk,Holly Springs,NC,27540,416000,4,2.5,Wake,2721,20037,2019,8,153,,Active,,,http://www.redfin.com/NC/Holly-Springs/628-Bass-Lake-Rd-27540/home/41119647,TMLS,2250449,N,Y,35.6452637,-78.8114849
MLS Listing,,Single Family Residential,102 Ranchero Ct,Cary,NC,27513-1627,320000,3,2.0,Woods Of Fairfax,1577,10890,1996,8,203,13,Active,May-2-2019 08:00 AM,May-2-2019 08:00 PM,http://www.redfin.com/NC/Cary/102-Ranchero-Ct-27513/home/41199584,TMLS,2250448,N,Y,35.7814704,-78.8325795
MLS Listing,,Single Family Residential,2925 Landon Oaks Ct,New Hill,NC,27562,431980,4,2.5,Wake,3154,16988,2019,8,137,65,Active,,,http://www.redfin.com/NC/New-Hill/2925-Landon-Ridge-Dr-27562/home/109238439,TMLS,2250442,N,Y,35.6793698,-78.9451099
MLS Listing,,Townhouse,206 Grindstone Dr,Apex,NC,27502,272900,3,3.0,Old Mill Village,1903,1306,2007,8,143,145,Active,,,http://www.redfin.com/NC/Apex/206-Grindstone-Dr-27502/home/41315623,TMLS,2250441,N,Y,35.7306123,-78.8418587
MLS Listing,,Condo/Co-op,10511 Rosegate Ct #04,Raleigh,NC,27617-5917,235000,2,2.0,Cascades Condominium,1498,,2007,8,157,390,Active,,,http://www.redfin.com/NC/Raleigh/10511-Rosegate-Ct-27617/unit-4/home/41327182,TMLS,2250440,N,Y,35.9027048,-78.7931754
MLS Listing,,Single Family Residential,120 Ashland Hill Dr,Holly Springs,NC,27540,431990,4,3.5,Wake,3656,13068,2019,8,118,60,Active,,,http://www.redfin.com/NC/Holly-Springs/120-Ashland-Hill-Dr-27540/home/160562065,TMLS,2250438,N,Y,35.6222,-78.8782
MLS Listing,,Single Family Residential,1410 Starmont Dr,Hillsborough,NC,27278,525000,5,3.0,Churton Grove,3677,20037,2005,8,143,60,Active,,,http://www.redfin.com/NC/Hillsborough/1410-Starmont-Dr-27278/home/44423475,TMLS,2250436,N,Y,36.0895191,-79.0799078
MLS Listing,,Single Family Residential,1 Meadowrue Ln,Youngsville,NC,27596,295000,3,3.0,Winston Ridge,2100,9060,2019,8,140,46,Active,,,http://www.redfin.com/NC/Youngsville/1-Meadowrue-Ln-27596/home/163586509,TMLS,2250434,N,Y,36.0557002,-78.5013076
MLS Listing,,Single Family Residential,3817 Pinetop Rd,Greensboro,NC,27410,434000,5,4.5,Westridge Valley,,,1997,8,,,Active,,,http://www.redfin.com/NC/Greensboro/3817-Pinetop-Rd-27410/home/94645365,Triad MLS,929658,N,Y,36.1121693,-79.864831
MLS Listing,,Single Family Residential,82 E Painted Way,Clayton,NC,27527,228015,4,2.5,The Meadows,2060,5837,2019,8,111,64,Active,,,http://www.redfin.com/NC/Wilders/82-E-Painted-Way-27527/home/161200206,TMLS,2250433,N,Y,35.66302,-78.34335
MLS Listing,,Single Family Residential,106 Whitestone Dr,Greensboro,NC,27455,209900,3,2.0,Whitestone,,,1997,8,,8,Active,,,http://www.redfin.com/NC/Greensboro/106-Whitestone-Dr-27455/home/84247376,Triad MLS,929489,N,Y,36.2089276,-79.7894184
MLS Listing,,Single Family Residential,3811 Deerwood Acres Dr,Summerfield,NC,27358,389900,4,3.0,Deerwood,,,2019,8,,45,Active,May-4-2019 01:00 PM,May-4-2019 05:00 PM,http://www.redfin.com/NC/SUMMERFIELD/3811-DEERWOOD-ACRES-DR-27358/home/148198331,Triad MLS,929631,N,Y,36.213701,-79.876119
MLS Listing,,Single Family Residential,3724 Jordan Shires Dr,New Hill,NC,27562,399990,5,3.0,Wake,3010,11325,2019,8,133,55,Active,,,http://www.redfin.com/NC/New-Hill/3724-Jordan-Shires-Dr-27562/home/160691127,TMLS,2250424,N,Y,35.6809109,-78.952373
MLS Listing,,Single Family Residential,1409 Lions Way,Raleigh,NC,27604,324900,3,2.5,Lions Way,2106,13939,1972,8,154,,Active,,,http://www.redfin.com/NC/Raleigh/1409-Lions-Way-27604/home/41126352,TMLS,2250423,N,Y,35.7953155,-78.615424
MLS Listing,,Single Family Residential,407 Trolley Car Way,Morrisville,NC,27560,387900,4,2.5,Gardens,2377,7405,2003,8,163,40,Active,,,http://www.redfin.com/NC/Morrisville/407-Trolley-Car-Way-27560/home/41291226,TMLS,2250422,N,Y,35.8327315,-78.8415601
